4237,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4238,RTC,BINONDO,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4239,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4240,RTC,SANTA ANA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4241,RTC,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4242,RTC,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
4243,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4244,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4245,RTC,QUIAPO,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4246,RTC,BINONDO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4247,RTC,MALATE,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4248,RTC,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4249,RTC,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4250,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4251,RTC,QUIAPO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4252,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4253,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4254,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4255,RTC,PANDACAN,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4256,RTC,MALATE,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4257,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4258,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
4259,RTC,BINONDO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4260,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4261,RTC,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4262,RTC,TONDO I/II,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4263,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4264,RTC,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4265,RTC,QUIAPO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4266,RTC,SAN NICOLAS,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4267,RTC,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4268,RTC,PACO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4269,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4270,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4271,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
4272,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4273,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4274,RTC,TONDO I/II,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4275,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
4276,RTC,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4277,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4278,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4279,RTC,CITY OF BACOOR,CAVITE
4280,RTC,CITY OF SAN PEDRO,LAGUNA
4281,RTC,CITY OF CALAMBA,LAGUNA
4282,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4283,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4284,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4285,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4286,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4287,RTC,CITY OF CALAMBA,LAGUNA
4288,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4289,RTC,CITY OF CABUYAO,LAGUNA
4290,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4291,RTC,CITY OF IMUS,CAVITE
4292,RTC,MARAGONDON,CAVITE
4293,RTC,CITY OF LIPA,BATANGAS
4294,RTC,CITY OF SANTA ROSA,LAGUNA
4295,RTC,CITY OF STO. TOMAS,BATANGAS
4296,RTC,CITY OF BIÑAN,LAGUNA
4297,RTC,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
4298,RTC,CITY OF CALAMBA,LAGUNA
4299,RTC,CITY OF CABUYAO,LAGUNA
4300,RTC,CITY OF BACOOR,CAVITE
4301,RTC,CITY OF DASMARIÑAS,CAVITE
4302,RTC,CITY OF BACOOR,CAVITE
4303,RTC,CITY OF SAN PEDRO,LAGUNA
4304,RTC,NOVELETA,CAVITE
4305,RTC,CITY OF CALAMBA,LAGUNA
4306,RTC,CITY OF BACOOR,CAVITE
4307,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4308,RTC,CITY OF DASMARIÑAS,CAVITE
4309,RTC,CITY OF NAGA,CAMARINES SUR
4310,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4311,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4312,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4313,RTC,PILA,LAGUNA
4314,RTC,CITY OF STO. TOMAS,BATANGAS
4315,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4316,RTC,CITY OF NAGA,CAMARINES SUR
4317,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4318,RTC,CITY OF SAN PABLO,LAGUNA
4319,RTC,CITY OF LIPA,BATANGAS
4320,RTC,CITY OF NAGA,CAMARINES SUR
4321,RTC,ALFONSO,CAVITE
4322,RTC,FAMY,LAGUNA
4323,RTC,CITY OF GENERAL TRIAS,CAVITE
4324,RTC,BALAYAN,BATANGAS
4325,RTC,ALAMINOS,LAGUNA
4326,RTC,TUY,BATANGAS
4327,RTC,CITY OF DASMARIÑAS,CAVITE
4328,RTC,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4329,RTC,PILA,LAGUNA
4330,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4331,RTC,NAIC,CAVITE
4332,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4333,RTC,CITY OF BACOOR,CAVITE
4334,RTC,CITY OF SANTA ROSA,LAGUNA
4335,RTC,LILIW,LAGUNA
4336,RTC,CALACA,BATANGAS
NO.,ACTIVITY,CITYMUN,PROVINCE
4337,RTC,SILANG,CAVITE
4338,RTC,CITY OF SAN PEDRO,LAGUNA
4339,RTC,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4340,RTC,VICTORIA,LAGUNA
4341,RTC,CITY OF BIÑAN,LAGUNA
4342,RTC,SAN LUIS,BATANGAS
4343,RTC,LUMBAN,LAGUNA
4344,RTC,CITY OF IMUS,CAVITE
4345,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4346,RTC,UNISAN,QUEZON
4347,RTC,SANTA MARIA,LAGUNA
4348,RTC,CITY OF SAN PABLO,LAGUNA
4349,RTC,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4350,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4351,RTC,OCAMPO,CAMARINES SUR
4352,RTC,CITY OF LEGAZPI (CAPITAL),ALBAY
4353,RTC,MACALELON,QUEZON
4354,RTC,ROSARIO,CAVITE
4355,RTC,SILANG,CAVITE
4356,RTC,TERNATE,CAVITE
4357,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4358,RTC,AMADEO,CAVITE
4359,RTC,TANZA,CAVITE
4360,RTC,INDANG,CAVITE
4361,RTC,CITY OF CABUYAO,LAGUNA
4362,RTC,CITY OF GENERAL TRIAS,CAVITE
4363,RTC,CITY OF BIÑAN,LAGUNA
4364,RTC,CITY OF BACOOR,CAVITE
4365,RTC,CITY OF BACOOR,CAVITE
4366,RTC,CITY OF GENERAL TRIAS,CAVITE
4367,RTC,CITY OF DASMARIÑAS,CAVITE
4368,RTC,CITY OF CALAMBA,LAGUNA
4369,RTC,CITY OF BACOOR,CAVITE
4370,RTC,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
4371,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4372,RTC,CITY OF GENERAL TRIAS,CAVITE
4373,RTC,SANTA CRUZ (CAPITAL),LAGUNA
4374,RTC,CITY OF IMUS,CAVITE
4375,RTC,CITY OF GENERAL TRIAS,CAVITE
4376,RTC,CITY OF IMUS,CAVITE
NO.,ACTIVITY,CITYMUN,PROVINCE
4377,RTC,CITY OF DASMARIÑAS,CAVITE
4378,RTC,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4379,RTC,CITY OF CALAMBA,LAGUNA
4380,RTC,CITY OF DASMARIÑAS,CAVITE
4381,RTC,CITY OF DASMARIÑAS,CAVITE
4382,RTC,CITY OF SAN PEDRO,LAGUNA
4383,RTC,CITY OF SAN PEDRO,LAGUNA
4384,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4385,RTC,TANZA,CAVITE
4386,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4387,RTC,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4388,RTC,CITY OF GENERAL TRIAS,CAVITE
4389,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4390,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4391,RTC,CITY OF CABUYAO,LAGUNA
4392,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4393,RTC,SILANG,CAVITE
4394,RTC,BACACAY,ALBAY
4395,RTC,TANZA,CAVITE
4396,RTC,CITY OF IMUS,CAVITE
4397,RTC,ROSARIO,CAVITE
4398,RTC,CITY OF BIÑAN,LAGUNA
4399,RTC,CITY OF IMUS,CAVITE
4400,RTC,CITY OF IMUS,CAVITE
4401,RTC,CITY OF SAN PEDRO,LAGUNA
4402,RTC,SILANG,CAVITE
4403,RTC,CITY OF BACOOR,CAVITE
4404,RTC,CITY OF IMUS,CAVITE
4405,RTC,CITY OF CEBU (CAPITAL),CEBU
4406,RTC,CITY OF CEBU (CAPITAL),CEBU
4407,RTC,CITY OF CEBU (CAPITAL),CEBU
4408,RTC,CITY OF CEBU (CAPITAL),CEBU
4409,RTC,CITY OF CEBU (CAPITAL),CEBU
4410,RTC,MOALBOAL,CEBU
4411,RTC,BARILI,CEBU
4412,RTC,CITY OF CEBU (CAPITAL),CEBU
4413,RTC,CITY OF CEBU (CAPITAL),CEBU
4414,RTC,CITY OF CARCAR,CEBU
4415,RTC,CITY OF KABANKALAN,NEGROS OCCIDENTAL
4416,RTC,CITY OF ILOILO (CAPITAL),ILOILO
NO.,ACTIVITY,CITYMUN,PROVINCE
4417,RTC,CITY OF CEBU (CAPITAL),CEBU
4418,RTC,CITY OF CEBU (CAPITAL),CEBU
4419,RTC,CITY OF MANDAUE,CEBU
4420,RTC,LAMBUNAO,ILOILO
4421,RTC,CARMEN,CEBU
4422,RTC,CITY OF CEBU (CAPITAL),CEBU
4423,RTC,DALAGUETE,CEBU
4424,RTC,CITY OF ILOILO (CAPITAL),ILOILO
4425,RTC,CALINOG,ILOILO
4426,RTC,CITY OF MANDAUE,CEBU
4427,RTC,CITY OF MANDAUE,CEBU
4428,RTC,CITY OF CEBU (CAPITAL),CEBU
4429,RTC,CITY OF CEBU (CAPITAL),CEBU
4430,RTC,SAN REMIGIO,CEBU
4431,RTC,DINGLE,ILOILO
4432,RTC,DAO,CAPIZ
4433,RTC,CITY OF CEBU (CAPITAL),CEBU
4434,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4435,RTC,MALATE,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4436,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4437,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4438,RTC,INTRAMUROS,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4439,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
4440,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4441,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4442,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4443,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4444,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4445,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4446,RTC,SANTA ANA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4447,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4448,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4449,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4450,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4451,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4452,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4453,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4454,RTC,MALATE,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4455,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4456,RTC,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4457,RTC,INTRAMUROS,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
4458,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4459,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4460,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4461,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4462,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4463,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4464,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
4465,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4466,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4467,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4468,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4469,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4470,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4471,RTC,SAN MIGUEL,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4472,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4473,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4474,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
4475,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4476,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
4477,RTC,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4478,RTC,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
4479,RTC,CITY OF NAVOTAS,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4480,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4481,RTC,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4482,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4483,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4484,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4485,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4486,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4487,RTC,INTRAMUROS,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4488,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4489,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4490,RTC,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4491,RTC,INTRAMUROS,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4492,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4493,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4494,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
4495,RTC,PATEROS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4496,RTC,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4497,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4498,RTC,MALATE,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4499,RTC,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4500,RTC,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4501,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4502,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4503,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4504,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4505,RTC,CITY OF NAVOTAS,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4506,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4507,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4508,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4509,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4510,RTC,BINONDO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4511,RTC,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
4512,RTC,CITY OF CALAMBA,LAGUNA
4513,RTC,NAGCARLAN,LAGUNA
4514,RTC,PATEROS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4515,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
4516,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4517,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4518,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4519,RTC,SAN NICOLAS,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4520,RTC,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4521,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4522,RTC,PACO,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
4523,RTC,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4524,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4525,RTC,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
4526,RTC,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4527,RTC,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
4528,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4529,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4530,RTC,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4531,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4532,RTC,CITY OF URDANETA,PANGASINAN
4533,RTC,ROSALES,PANGASINAN
NO.,ACTIVITY,CITYMUN,PROVINCE
4534,RTC,BINANGONAN,RIZAL
4535,RTC,CITY OF BAGUIO,BENGUET
4536,RTC,CITY OF BAGUIO,BENGUET
4537,RTC,CITY OF ANGELES,PAMPANGA
4538,RTC,CITY OF BALANGA (CAPITAL),BATAAN
4539,RTC,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4540,RTC,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4541,RTC,SANTA ROSA,NUEVA ECIJA
4542,RTC,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4543,RTC,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4544,RTC,CITY OF MALOLOS (CAPITAL),BULACAN
4545,RTC,CITY OF OLONGAPO,ZAMBALES
4546,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4547,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4548,RTC,CITY OF BALANGA (CAPITAL),BATAAN
4549,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4550,RTC,CITY OF TARLAC (CAPITAL),TARLAC
4551,RTC,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4552,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4553,RTC,SAN MATEO,RIZAL
4554,RTC,BAUANG,LA UNION
4555,RTC,CITY OF TARLAC (CAPITAL),TARLAC
4556,RTC,CITY OF BAGUIO,BENGUET
4557,RTC,BUSTOS,BULACAN
4558,RTC,CITY OF TARLAC (CAPITAL),TARLAC
4559,RTC,CITY OF BAGUIO,BENGUET
4560,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4561,RTC,TANAY,RIZAL
4562,RTC,CITY OF CABANATUAN,NUEVA ECIJA
4563,RTC,TERESA,RIZAL
4564,RTC,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4565,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4566,RTC,NAGUILIAN,LA UNION
4567,RTC,CITY OF TARLAC (CAPITAL),TARLAC
4568,RTC,CITY OF MALOLOS (CAPITAL),BULACAN
4569,RTC,ANGONO,RIZAL
4570,RTC,PILAR,BATAAN
4571,RTC,RODRIGUEZ,RIZAL
4572,RTC,CITY OF OLONGAPO,ZAMBALES
4573,RTC,CITY OF ANTIPOLO (CAPITAL),RIZAL
NO.,ACTIVITY,CITYMUN,PROVINCE
4574,RTC,CITY OF BATAC,ILOCOS NORTE
4575,RTC,CITY OF CANDON,ILOCOS SUR
4576,RTC,SAN MATEO,RIZAL
4577,RTC,PAOAY,ILOCOS NORTE
4578,RTC,BINANGONAN,RIZAL
4579,RTC,CITY OF LAOAG (CAPITAL),ILOCOS NORTE
4580,RTC,BARAS,RIZAL
4581,RTC,SAN NICOLAS,ILOCOS NORTE
4582,RTC,CITY OF BATAC,ILOCOS NORTE
4583,RTC,ANGONO,RIZAL
4584,RTC,CAINTA,RIZAL
4585,RTC,CITY OF CABANATUAN,NUEVA ECIJA
4586,RTC,CITY OF LAOAG (CAPITAL),ILOCOS NORTE
4587,RTC,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4588,RTC,MORONG,RIZAL
4589,RTC,SAN MATEO,RIZAL
4590,RTC,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
4591,RTC,BINANGONAN,RIZAL
4592,RTC,CITY OF ANTIPOLO (CAPITAL),RIZAL
4593,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4594,RTC,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
4595,RTC,CAINTA,RIZAL
